# time_ms,control,value
43763,lstick_y,2334
43763,rstick_x,1180
43769,lstick_x,-2940
43769,lstick_y,2334
43769,rstick_x,1180
43773,lstick_x,-2940
43773,lstick_y,2334
43773,rstick_x,1180
43781,lstick_x,-2940
43781,lstick_y,2334
43781,rstick_x,1180
43789,lstick_x,-2940
43789,lstick_y,2334
43789,rstick_x,1180
43802,lstick_x,-2940
43802,lstick_y,2334
43802,rstick_x,1180
43806,lstick_x,-2940
43806,lstick_y,2334
43806,rstick_x,1180
43810,lstick_x,-2128
43810,lstick_y,1317
43810,rstick_x,1180
43813,lstick_x,-2128
43813,lstick_y,1317
43813,rstick_x,1180
43820,lstick_x,-1831
43820,rstick_x,1180
43829,lstick_x,-1831
43829,rstick_x,1180
43837,lstick_x,-1831
43837,rstick_x,1180
43841,lstick_x,-1581
43841,rstick_x,1180
43844,lstick_x,-1581
43844,rstick_x,1180
43853,lstick_x,-1581
43853,rstick_x,1180
43861,lstick_x,-1381
43861,rstick_x,1180
43872,lstick_x,-1221
43872,rstick_x,1180
43875,lstick_x,-1221
43875,rstick_x,1180
43880,lstick_x,-1221
43880,rstick_x,1180
43885,lstick_x,-1221
43885,rstick_x,1180
43889,rstick_x,1180
43893,rstick_x,1180
43901,rstick_x,1180
43909,rstick_x,1180
43917,rstick_x,1180
43921,rstick_x,1180
43925,rstick_x,1180
43934,rstick_x,1180
43943,rstick_x,1180
43954,rstick_x,1180
43957,rstick_x,1180
43960,rstick_x,1180
43965,rstick_x,1180
43973,rstick_x,1180
43981,rstick_x,1180
43987,rstick_x,1180
43989,rstick_x,1180
43994,rstick_x,1180
43998,rstick_x,1180
44003,rstick_x,1180
44013,rstick_x,1180
44022,rstick_x,1180
44028,rstick_x,1180
44037,rstick_x,1180
44045,rstick_x,1180
44054,rstick_x,1180
44061,rstick_x,1180
44065,rstick_x,1180
44069,rstick_x,1180
44072,rstick_x,1180
44075,rstick_x,1180
44097,rstick_x,1180
44104,rstick_x,1180
44109,rstick_x,1180
44115,rstick_x,1180
44125,rstick_x,1180
44133,rstick_x,1180
44140,rstick_x,1180
44143,rstick_x,1180
44146,rstick_x,1180
44153,rstick_x,1180
44157,rstick_x,1180
44170,rstick_x,1180
44177,rstick_x,1180
44181,rstick_x,1180
44188,rstick_x,1180
44193,rstick_x,1180
44196,rstick_x,1180
44205,rstick_x,1180
44214,rstick_x,1180
44221,rstick_x,1180
44224,rstick_x,1180
44229,rstick_x,1180
44237,rstick_x,1180
44246,rstick_x,1180
44257,rstick_x,1180
44259,rstick_x,1180
44263,rstick_x,1180
44269,rstick_x,1180
44277,rstick_x,1180
44285,rstick_x,1180
44293,rstick_x,1180
44296,rstick_x,1180
44301,rstick_x,1180
44304,rstick_x,1180
44308,rstick_x,1180
44317,rstick_x,1180
44337,rstick_x,1180
44344,rstick_x,1180
44351,rstick_x,1180
44357,rstick_x,1180
44366,rstick_x,1180
44370,rstick_x,1180
44373,rstick_x,1180
44378,rstick_x,1180
44381,rstick_x,1180
44392,rstick_x,1180
44400,rstick_x,1180
44404,rstick_x,1180
44413,rstick_x,1180
44420,rstick_x,1180
44429,rstick_x,1180
44437,rstick_x,1180
44445,rstick_x,1180
44448,rstick_x,1180
44453,rstick_x,1180
44456,rstick_x,1180
44461,rstick_x,1180
44476,rstick_x,1180
44487,rstick_x,1180
44492,rstick_x,1180
44495,rstick_x,1180
44501,rstick_x,1180
44509,rstick_x,1180
44517,rstick_x,1180
44524,rstick_x,1180
44527,rstick_x,1180
44530,rstick_x,1180
44533,rstick_x,1180
44536,rstick_x,1180
44540,rstick_x,1180
44549,rstick_x,1180
44559,rstick_x,1180
44565,rstick_x,1180
44573,rstick_x,1180
44577,rstick_x,1180
44581,rstick_x,1180
44587,rstick_x,1180
44597,rstick_x,1180
44603,rstick_x,1180
44610,rstick_x,1180
44614,rstick_x,1180
44620,lstick_x,1101
44620,rstick_x,1180
44630,lstick_x,1101
44630,rstick_x,1180
44637,lstick_x,16275
44637,rstick_x,1180
44646,lstick_x,16275
44646,rstick_x,1180
44653,lstick_x,16275
44653,rstick_x,1180
44661,lstick_x,24455
44661,lstick_y,-1117
44661,rstick_x,1180
44669,lstick_x,24455
44669,lstick_y,-1117
44669,rstick_x,1180
44677,lstick_x,24455
44677,lstick_y,-1117
44677,rstick_x,1180
44685,lstick_x,24455
44685,lstick_y,-1117
44685,rstick_x,1180
44688,lstick_x,32767
44688,lstick_y,-3432
44688,rstick_x,1180
44692,lstick_x,32767
44692,lstick_y,-4368
44692,rstick_x,1180
44701,lstick_x,32767
44701,lstick_y,-4368
44701,rstick_x,1180
44712,lstick_x,32767
44712,lstick_y,-4368
44712,rstick_x,1180
44721,lstick_x,32767
44721,lstick_y,-4368
44721,rstick_x,1180
44726,lstick_x,32767
44726,lstick_y,-5117
44726,rstick_x,1180
44733,lstick_x,32767
44733,lstick_y,-5117
44733,rstick_x,1180
44737,lstick_x,32767
44737,lstick_y,-5716
44737,rstick_x,1180
44741,lstick_x,32767
44741,lstick_y,-5716
44741,rstick_x,1180
44749,lstick_x,32767
44749,lstick_y,-5716
44749,rstick_x,1180
44757,lstick_x,32767
44757,lstick_y,-5716
44757,rstick_x,1180
44760,lstick_x,32767
44760,lstick_y,-6196
44760,rstick_x,1180
44764,lstick_x,32767
44764,lstick_y,-6196
44764,rstick_x,1180
44770,lstick_x,32767
44770,lstick_y,-6580
44770,rstick_x,1180
44772,lstick_x,32767
44772,lstick_y,-6580
44772,rstick_x,1180
44790,lstick_x,32767
44790,lstick_y,-6580
44790,rstick_x,1180
44797,lstick_x,32767
44797,lstick_y,-6580
44797,rstick_x,1180
44805,lstick_x,32767
44805,lstick_y,-6580
44805,rstick_x,1180
44811,lstick_x,32767
44811,lstick_y,-7345
44811,rstick_x,1180
44821,lstick_x,32767
44821,lstick_y,-7345
44821,rstick_x,1180
44829,lstick_x,32767
44829,lstick_y,-7510
44829,rstick_x,1180
44837,lstick_x,32767
44837,lstick_y,-7510
44837,rstick_x,1180
44845,lstick_x,32767
44845,lstick_y,-7510
44845,rstick_x,1180
44848,lstick_x,32767
44848,lstick_y,-7510
44848,rstick_x,1180
44853,lstick_x,32767
44853,lstick_y,-7510
44853,rstick_x,1180
44856,lstick_x,32767
44856,lstick_y,-7769
44856,rstick_x,1180
44862,lstick_x,32767
44862,lstick_y,-7769
44862,rstick_x,1180
44869,lstick_x,32767
44869,lstick_y,-7769
44869,rstick_x,1180
44879,lstick_x,32767
44879,lstick_y,-7769
44879,rstick_x,1180
44886,lstick_x,32767
44886,lstick_y,-7769
44886,rstick_x,1180
44889,lstick_x,32767
44889,lstick_y,-7951
44889,rstick_x,1180
44893,lstick_x,32767
44893,lstick_y,-7951
44893,rstick_x,1180
44896,lstick_x,32767
44896,lstick_y,-7951
44896,rstick_x,1180
44901,lstick_x,32767
44901,lstick_y,-7951
44901,rstick_x,1180
44912,lstick_x,32767
44912,lstick_y,-7951
44912,rstick_x,1180
44918,lstick_x,32175
44918,lstick_y,-8063
44918,rstick_x,1180
44920,lstick_x,32175
44920,lstick_y,-8063
44920,rstick_x,1180
44925,lstick_x,32175
44925,lstick_y,-8063
44925,rstick_x,1180
44931,lstick_x,20847
44931,lstick_y,-7837
44931,rstick_x,1180
44936,lstick_x,20847
44936,lstick_y,-7837
44936,rstick_x,1180
44940,lstick_x,20847
44940,lstick_y,-7837
44940,rstick_x,1180
44949,lstick_x,20847
44949,lstick_y,-7837
44949,rstick_x,1180
44958,lstick_x,20847
44958,lstick_y,-7837
44958,rstick_x,1180
44965,lstick_x,20847
44965,lstick_y,-7837
44965,rstick_x,1180
44973,lstick_y,-5815
44973,rstick_x,1180
44979,lstick_y,-5815
44979,rstick_x,1180
44982,lstick_y,-5815
44982,rstick_x,1180
44989,lstick_y,-5815
44989,rstick_x,1180
44999,lstick_y,-4112
44999,rstick_x,1180
45003,lstick_y,-4112
45003,rstick_x,1180
45009,lstick_y,-3507
45009,rstick_x,1180
45015,lstick_y,-3507
45015,rstick_x,1180
45019,lstick_y,-3507
45019,rstick_x,1180
45023,lstick_y,-3023
45023,rstick_x,1180
45029,lstick_y,-3023
45029,rstick_x,1180
45039,lstick_y,-3023
45039,rstick_x,1180
45046,lstick_y,-3023
45046,rstick_x,1180
45053,lstick_y,-3023
45053,rstick_x,1180
45056,lstick_y,-2078
45056,rstick_x,1180
45061,lstick_y,-2078
45061,rstick_x,1180
45069,lstick_y,-2078
45069,rstick_x,1180
45077,lstick_y,-2078
45077,rstick_x,1180
45080,lstick_y,-1885
45080,rstick_x,1180
45085,lstick_y,-1885
45085,rstick_x,1180
45093,lstick_y,-1731
45093,rstick_x,1180
45097,lstick_y,-1602
45097,rstick_x,1180
45101,lstick_y,-1602
45101,rstick_x,1180
45104,lstick_y,-1602
45104,rstick_x,1180
45110,lstick_y,-1602
45110,rstick_x,1180
45117,lstick_y,-1602
45117,rstick_x,1180
45125,lstick_y,-1602
45125,rstick_x,1180
45134,lstick_y,-1602
45134,rstick_x,1180
45141,lstick_y,-1602
45141,rstick_x,1180
45148,lstick_y,-1417
45148,rstick_x,1180
45157,lstick_y,-1417
45157,rstick_x,1180
45165,lstick_y,-1417
45165,rstick_x,1180
45170,lstick_y,-1351
45170,rstick_x,1180
45173,lstick_y,-1351
45173,rstick_x,1180
45176,lstick_y,-1298
45176,rstick_x,1180
45181,lstick_y,-1298
45181,rstick_x,1180
45187,lstick_y,-1222
45187,rstick_x,1180
45190,lstick_y,-1222
45190,rstick_x,1180
45197,lstick_y,-1222
45197,rstick_x,1180
45205,lstick_y,-1222
45205,rstick_x,1180
45216,lstick_y,-1222
45216,rstick_x,1180
45222,lstick_y,-1222
45222,rstick_x,1180
45229,lstick_y,-1195
45229,rstick_x,1180
45237,lstick_y,-1195
45237,rstick_x,1180
45247,lstick_y,-1195
45247,rstick_x,1180
45253,lstick_y,-1195
45253,rstick_x,1180
45261,lstick_y,-1195
45261,rstick_x,1180
45269,lstick_y,-1195
45269,rstick_x,1180
45271,lstick_y,-1195
45271,rstick_x,1180
45276,lstick_y,-1195
45276,rstick_x,1180
45285,lstick_y,-1195
45285,rstick_x,1180
45296,lstick_y,-1195
45296,rstick_x,1180
45304,lstick_y,-1195
45304,rstick_x,1180
45309,lstick_y,-1195
45309,rstick_x,1180
45315,lstick_y,-1115
45315,rstick_x,1180
45327,lstick_y,-1115
45327,rstick_x,1180
45331,lstick_y,-1094
45331,rstick_x,1180
45337,lstick_y,-1094
45337,rstick_x,1180
45341,lstick_y,-1094
45341,rstick_x,1180
45349,lstick_y,-1094
45349,rstick_x,1180
45353,lstick_y,-1094
45353,rstick_x,1180
45356,lstick_y,-1094
45356,rstick_x,1180
45377,lstick_y,-1094
45377,rstick_x,1180
45382,lstick_y,-1094
45382,rstick_x,1180
45389,lstick_y,-1094
45389,rstick_x,1180
45392,lstick_y,-1094
45392,rstick_x,1180
45397,lstick_y,-1094
45397,rstick_x,1180
45406,lstick_y,-1094
45406,rstick_x,1180
45413,lstick_y,-1094
45413,rstick_x,1180
45421,lstick_y,-1094
45421,rstick_x,1180
45423,lstick_y,-1094
45423,rstick_x,1180
45427,lstick_y,-1094
45427,rstick_x,1180
45429,lstick_y,-1094
45429,rstick_x,1180
45436,lstick_y,-1094
45436,rstick_x,1180
45444,lstick_y,-1094
45444,rstick_x,1180
45449,lstick_y,-1094
45449,rstick_x,1180
45453,lstick_y,-1094
45453,rstick_x,1180
45460,lstick_y,-1094
45460,rstick_x,1180
45472,lstick_y,-1094
45472,rstick_x,1180
45477,lstick_y,-1094
45477,rstick_x,1180
45490,lstick_y,-1094
45490,rstick_x,1180
45493,lstick_y,-1094
45493,rstick_x,1180
45501,lstick_y,-1094
45501,rstick_x,1180
45504,lstick_y,-1094
45504,rstick_x,1180
45508,lstick_y,-1094
45508,rstick_x,1180
45517,lstick_y,-1094
45517,rstick_x,1180
45527,lstick_y,-1094
45527,rstick_x,1180
45537,lstick_y,-1094
45537,rstick_x,1180
45541,lstick_y,-1888
45541,rstick_x,1180
45547,lstick_y,-3103
45547,rstick_x,1180
45550,lstick_y,-3103
45550,rstick_x,1180
45557,lstick_y,-3103
45557,rstick_x,1180
45565,lstick_y,-3103
45565,rstick_x,1180
45573,lstick_y,-3103
45573,rstick_x,1180
45575,lstick_y,-5135
45575,rstick_x,1180
45578,lstick_y,-5135
45578,rstick_x,1180
45582,lstick_y,-5135
45582,rstick_x,1180
45586,lstick_y,-5135
45586,rstick_x,1180
45589,lstick_y,-5135
45589,rstick_x,1180
45597,lstick_y,-12270
45597,rstick_x,1180
45604,lstick_y,-12270
45604,rstick_x,1180
45616,lstick_y,-12270
45616,rstick_x,1180
45621,lstick_y,-12758
45621,rstick_x,1180
45625,lstick_y,-13519
45625,rstick_x,1180
45629,lstick_y,-13519
45629,rstick_x,1180
45642,lstick_y,-13519
45642,rstick_x,1180
45645,lstick_y,-13519
45645,rstick_x,1180
45653,lstick_y,-13519
45653,rstick_x,1180
45656,lstick_x,1093
45656,lstick_y,-14556
45656,rstick_x,1180
45661,lstick_x,1093
45661,lstick_y,-14556
45661,rstick_x,1180
45676,lstick_x,1093
45676,lstick_y,-14556
45676,rstick_x,1180
45687,lstick_x,1401
45687,lstick_y,-22733
45687,rstick_x,1180
45692,lstick_x,1401
45692,lstick_y,-22733
45692,rstick_x,1180
45696,lstick_x,1588
45696,lstick_y,-31812
45696,rstick_x,1180
45703,lstick_x,1588
45703,lstick_y,-31812
45703,rstick_x,1180
45709,lstick_x,1588
45709,lstick_y,-31812
45709,rstick_x,1180
45718,lstick_x,1588
45718,lstick_y,-31812
45718,rstick_x,1180
45725,lstick_x,1654
45725,lstick_y,-32768
45725,rstick_x,1180
45733,lstick_x,1654
45733,lstick_y,-32768
45733,rstick_x,1180
45737,lstick_x,1701
45737,lstick_y,-32768
45737,rstick_x,1180
45740,lstick_x,1701
45740,lstick_y,-32768
45740,rstick_x,1180
45749,lstick_x,1701
45749,lstick_y,-32768
45749,rstick_x,1180
45759,lstick_x,1701
45759,lstick_y,-32768
45759,rstick_x,1180
45770,lstick_x,1701
45770,lstick_y,-32768
45770,rstick_x,1180
45776,lstick_x,1773
45776,lstick_y,-32768
45776,rstick_x,1180
45781,lstick_x,1773
45781,lstick_y,-32768
45781,rstick_x,1180
45789,lstick_x,1773
45789,lstick_y,-32768
45789,rstick_x,1180
45795,lstick_x,1802
45795,lstick_y,-32768
45795,rstick_x,1180
45804,lstick_x,1802
45804,lstick_y,-32768
45804,rstick_x,1180
45812,lstick_x,1802
45812,lstick_y,-32768
45812,rstick_x,1180
45820,lstick_x,1802
45820,lstick_y,-32768
45820,rstick_x,1180
45823,lstick_x,1802
45823,lstick_y,-32768
45823,rstick_x,1180
45831,lstick_x,1802
45831,lstick_y,-32768
45831,rstick_x,1180
45839,lstick_x,1802
45839,lstick_y,-32768
45839,rstick_x,1180
45848,lstick_x,1802
45848,lstick_y,-32768
45848,rstick_x,1180
45854,lstick_x,1802
45854,lstick_y,-32768
45854,rstick_x,1180
45857,lstick_x,2295
45857,lstick_y,-31136
45857,rstick_x,1180
45861,lstick_x,2295
45861,lstick_y,-31136
45861,rstick_x,1180
45869,lstick_x,2532
45869,lstick_y,-21192
45869,rstick_x,1180
45877,lstick_x,2532
45877,lstick_y,-21192
45877,rstick_x,1180
45885,lstick_x,2761
45885,lstick_y,-19989
45885,rstick_x,1180
45894,lstick_x,2761
45894,lstick_y,-19989
45894,rstick_x,1180
45897,lstick_x,2761
45897,lstick_y,-19989
45897,rstick_x,1180
45901,lstick_x,2761
45901,lstick_y,-19989
45901,rstick_x,1180
45904,lstick_x,3227
45904,lstick_y,-10212
45904,rstick_x,1180
45908,lstick_x,3227
45908,lstick_y,-10212
45908,rstick_x,1180
45924,lstick_x,3227
45924,lstick_y,-10212
45924,rstick_x,1180
45933,lstick_x,3227
45933,lstick_y,-10212
45933,rstick_x,1180
45940,lstick_x,3506
45940,lstick_y,-7777
45940,rstick_x,1180
45945,lstick_x,3506
45945,lstick_y,-7777
45945,rstick_x,1180
45949,lstick_x,3506
45949,lstick_y,-7777
45949,rstick_x,1180
45957,lstick_x,3506
45957,lstick_y,-7777
45957,rstick_x,1180
45962,lstick_x,3503
45962,lstick_y,-5530
45962,rstick_x,1180
45965,lstick_x,3503
45965,lstick_y,-5530
45965,rstick_x,1180
45969,lstick_x,3503
45969,lstick_y,-5530
45969,rstick_x,1180
45973,lstick_x,3503
45973,lstick_y,-5530
45973,rstick_x,1180
45976,lstick_x,3503
45976,lstick_y,-5530
45976,rstick_x,1180
45979,lstick_x,3345
45979,lstick_y,-4645
45979,rstick_x,1180
45986,lstick_x,3345
45986,lstick_y,-4645
45986,rstick_x,1180
45989,lstick_x,3345
45989,lstick_y,-4645
45989,rstick_x,1180
45997,lstick_x,3345
45997,lstick_y,-4645
45997,rstick_x,1180
46010,lstick_x,3345
46010,lstick_y,-4645
46010,rstick_x,1180
46014,lstick_x,3345
46014,lstick_y,-4645
46014,rstick_x,1180
46022,lstick_x,3345
46022,lstick_y,-4645
46022,rstick_x,1180
46026,lstick_x,3219
46026,lstick_y,-3378
46026,rstick_x,1180
46029,lstick_x,3219
46029,lstick_y,-3378
46029,rstick_x,1180
46037,lstick_x,3219
46037,lstick_y,-3378
46037,rstick_x,1180
46045,lstick_x,3219
46045,lstick_y,-3378
46045,rstick_x,1180
46053,lstick_x,3168
46053,lstick_y,-2571
46053,rstick_x,1180
46061,lstick_x,3168
46061,lstick_y,-2571
46061,rstick_x,1180
46064,lstick_x,3099
46064,lstick_y,-2290
46064,rstick_x,1180
46069,lstick_x,3099
46069,lstick_y,-2290
46069,rstick_x,1180
46072,lstick_x,3072
46072,lstick_y,-2059
46072,rstick_x,1180
46076,lstick_x,3072
46076,lstick_y,-2059
46076,rstick_x,1180
46088,lstick_x,3072
46088,lstick_y,-2059
46088,rstick_x,1180
46102,lstick_x,3072
46102,lstick_y,-2059
46102,rstick_x,1180
46108,lstick_x,3072
46108,lstick_y,-1639
46108,rstick_x,1180
46114,lstick_x,3072
46114,lstick_y,-1639
46114,rstick_x,1180
46117,lstick_x,3072
46117,lstick_y,-1639
46117,rstick_x,1180
46122,lstick_x,3072
46122,lstick_y,-1639
46122,rstick_x,1180
46133,lstick_x,3072
46133,lstick_y,-1639
46133,rstick_x,1180
46141,lstick_x,3072
46141,lstick_y,-1639
46141,rstick_x,1180
46144,lstick_x,3854
46144,lstick_y,-2081
46144,rstick_x,1180
46148,lstick_x,4962
46148,lstick_y,-2702
46148,rstick_x,1180
46153,lstick_x,4962
46153,lstick_y,-2702
46153,rstick_x,1180
46157,lstick_x,4962
46157,lstick_y,-2702
46157,rstick_x,1180
46166,lstick_x,4962
46166,lstick_y,-2702
46166,rstick_x,1180
46173,lstick_x,4962
46173,lstick_y,-2702
46173,rstick_x,1180
46181,lstick_x,4962
46181,lstick_y,-2702
46181,rstick_x,1180
46189,lstick_x,4962
46189,lstick_y,-2702
46189,rstick_x,1180
46193,lstick_x,28296
46193,lstick_y,-12321
46193,rstick_x,1180
46197,lstick_x,28296
46197,lstick_y,-12321
46197,rstick_x,1180
46203,lstick_x,28296
46203,lstick_y,-12321
46203,rstick_x,1180
46213,lstick_x,28296
46213,lstick_y,-12321
46213,rstick_x,1180
46221,lstick_x,28296
46221,lstick_y,-12321
46221,rstick_x,1180
46224,lstick_x,28716
46224,lstick_y,-13188
46224,rstick_x,1180
46227,lstick_x,28716
46227,lstick_y,-13188
46227,rstick_x,1180
46236,lstick_x,29052
46236,lstick_y,-13882
46236,rstick_x,1180
46244,lstick_x,29052
46244,lstick_y,-13882
46244,rstick_x,1180
46254,lstick_x,29052
46254,lstick_y,-13882
46254,rstick_x,1180
46258,lstick_x,29321
46258,lstick_y,-14443
46258,rstick_x,1180
46261,lstick_x,29321
46261,lstick_y,-14443
46261,rstick_x,1180
46271,lstick_x,29536
46271,lstick_y,-14897
46271,rstick_x,1180
46277,lstick_x,29536
46277,lstick_y,-14897
46277,rstick_x,1180
46287,lstick_x,29536
46287,lstick_y,-14897
46287,rstick_x,1180
46293,lstick_x,29536
46293,lstick_y,-14897
46293,rstick_x,1180
46298,lstick_x,29956
46298,lstick_y,-15734
46298,rstick_x,1180
46301,lstick_x,29956
46301,lstick_y,-15734
46301,rstick_x,1180
46304,lstick_x,29956
46304,lstick_y,-15734
46304,rstick_x,1180
46309,lstick_x,29956
46309,lstick_y,-15734
46309,rstick_x,1180
46321,lstick_x,29956
46321,lstick_y,-15734
46321,rstick_x,1180
46332,lstick_x,29956
46332,lstick_y,-15734
46332,rstick_x,1180
46339,lstick_x,18209
46339,lstick_y,-14817
46339,rstick_x,1180
46343,lstick_x,9919
46343,lstick_y,-7863
46343,rstick_x,1180
46350,lstick_x,9919
46350,lstick_y,-7863
46350,rstick_x,1180
46357,lstick_x,9919
46357,lstick_y,-7863
46357,rstick_x,1180
46365,lstick_x,9919
46365,lstick_y,-7863
46365,rstick_x,1180
46373,lstick_x,9919
46373,lstick_y,-7863
46373,rstick_x,1180
46376,lstick_x,1077
46376,lstick_y,-6154
46376,rstick_x,1180
46380,lstick_x,1077
46380,lstick_y,-6154
46380,rstick_x,1180
46387,lstick_x,1077
46387,lstick_y,-6154
46387,rstick_x,1180
46394,lstick_x,1077
46394,lstick_y,-6154
46394,rstick_x,1180
46400,lstick_x,1077
46400,lstick_y,-6154
46400,rstick_x,1180
46403,lstick_x,1036
46403,lstick_y,-5312
46403,rstick_x,1180
46406,lstick_x,1036
46406,lstick_y,-5312
46406,rstick_x,1180
46411,lstick_x,1036
46411,lstick_y,-5312
46411,rstick_x,1180
46421,lstick_x,1036
46421,lstick_y,-5312
46421,rstick_x,1180
46424,lstick_x,1036
46424,lstick_y,-4600
46424,rstick_x,1180
46429,lstick_x,1036
46429,lstick_y,-4600
46429,rstick_x,1180
46437,lstick_x,1036
46437,lstick_y,-4600
46437,rstick_x,1180
46444,lstick_y,-4013
46444,rstick_x,1180
46448,lstick_y,-3522
46448,rstick_x,1180
46453,lstick_y,-3522
46453,rstick_x,1180
46457,lstick_y,-3522
46457,rstick_x,1180
46461,lstick_y,-3522
46461,rstick_x,1180
46464,lstick_y,-2778
46464,rstick_x,1180
46469,lstick_y,-2778
46469,rstick_x,1180
46472,lstick_y,-2778
46472,rstick_x,1180
46481,lstick_y,-2778
46481,rstick_x,1180
46495,lstick_y,-2778
46495,rstick_x,1180
46503,lstick_y,-2778
46503,rstick_x,1180
46507,lstick_y,-2090
46507,rstick_x,1180
46510,lstick_y,-2090
46510,rstick_x,1180
46513,lstick_y,-2090
46513,rstick_x,1180
46517,lstick_y,-2090
46517,rstick_x,1180
46525,lstick_y,-2090
46525,rstick_x,1180
46533,lstick_y,-2090
46533,rstick_x,1180
46538,lstick_y,-1798
46538,rstick_x,1180
46541,lstick_y,-1798
46541,rstick_x,1180
46544,lstick_y,-1798
46544,rstick_x,1180
46555,lstick_y,-1798
46555,rstick_x,1180
46561,lstick_y,-1684
46561,rstick_x,1180
46565,lstick_y,-1684
46565,rstick_x,1180
46571,lstick_y,-1598
46571,rstick_x,1180
46576,lstick_y,-1598
46576,rstick_x,1180
46581,lstick_y,-1598
46581,rstick_x,1180
46587,lstick_y,-1598
46587,rstick_x,1180
46590,lstick_y,-1598
46590,rstick_x,1180
46595,lstick_y,-1535
46595,rstick_x,1180
46605,lstick_y,-1535
46605,rstick_x,1180
46614,lstick_y,-1484
46614,rstick_x,1180
46620,lstick_y,-1484
46620,rstick_x,1180
46625,lstick_y,-1438
46625,rstick_x,1180
46629,lstick_y,-1438
46629,rstick_x,1180
46638,lstick_y,-1438
46638,rstick_x,1180
46640,lstick_y,-1438
46640,rstick_x,1180
46645,lstick_y,-1438
46645,rstick_x,1180
46653,lstick_y,-1438
46653,rstick_x,1180
46660,lstick_y,-1372
46660,rstick_x,1180
46663,lstick_y,-1372
46663,rstick_x,1180
46669,lstick_y,-1372
46669,rstick_x,1180
46677,lstick_y,-1372
46677,rstick_x,1180
46685,lstick_y,-1372
46685,rstick_x,1180
46693,lstick_y,-1372
46693,rstick_x,1180
46697,lstick_y,-1329
46697,rstick_x,1180
46701,lstick_y,-1329
46701,rstick_x,1180
46704,lstick_y,-1329
46704,rstick_x,1180
46708,lstick_y,-1329
46708,rstick_x,1180
46717,lstick_y,-1329
46717,rstick_x,1180
46731,lstick_y,-1329
46731,rstick_x,1180
46736,lstick_y,-1329
46736,rstick_x,1180
46740,lstick_y,-1268
46740,rstick_x,1180
46745,lstick_y,-1268
46745,rstick_x,1180
46749,lstick_y,-1268
46749,rstick_x,1180
46757,lstick_y,-1268
46757,rstick_x,1180
46766,lstick_y,-1268
46766,rstick_x,1180
46770,lstick_y,-1268
46770,rstick_x,1180
46773,lstick_y,-1268
46773,rstick_x,1180
46781,lstick_y,-1268
46781,rstick_x,1180
46795,lstick_y,-1268
46795,rstick_x,1180
46805,lstick_y,-1268
46805,rstick_x,1180
46812,lstick_y,-1218
46812,rstick_x,1180
46820,lstick_y,-1218
46820,rstick_x,1180
46829,lstick_y,-1218
46829,rstick_x,1180
46837,lstick_y,-1218
46837,rstick_x,1180
46842,lstick_y,-1218
46842,rstick_x,1180
46844,lstick_y,-1218
46844,rstick_x,1180
46847,lstick_y,-1218
46847,rstick_x,1180
46853,lstick_y,-1218
46853,rstick_x,1180
46856,lstick_y,-1218
46856,rstick_x,1180
46863,lstick_y,-1218
46863,rstick_x,1180
46869,lstick_y,-1218
46869,rstick_x,1180
46877,lstick_y,-1218
46877,rstick_x,1180
46889,lstick_y,-1218
46889,rstick_x,1180
46893,lstick_y,-1167
46893,rstick_x,1180
46898,lstick_y,-1167
46898,rstick_x,1180
46901,lstick_y,-1167
46901,rstick_x,1180
46909,lstick_y,-1167
46909,rstick_x,1180
46918,lstick_y,-1167
46918,rstick_x,1180
46924,lstick_y,-1167
46924,rstick_x,1180
46933,lstick_y,-1167
46933,rstick_x,1180
46938,lstick_y,-1167
46938,rstick_x,1180
46942,lstick_y,-1167
46942,rstick_x,1180
46948,lstick_y,-1167
46948,rstick_x,1180
46959,lstick_y,-1167
46959,rstick_x,1180
46962,lstick_y,-1167
46962,rstick_x,1180
46967,lstick_y,-1167
46967,rstick_x,1180
46969,lstick_y,-1167
46969,rstick_x,1180
46976,lstick_y,-1167
46976,rstick_x,1180
46981,lstick_y,-1167
46981,rstick_x,1180
46987,lstick_y,-1167
46987,rstick_x,1180
46998,lstick_y,-1167
46998,rstick_x,1180
47003,lstick_y,-1115
47003,rstick_x,1180
47005,lstick_y,-1115
47005,rstick_x,1180
47009,lstick_y,-1115
47009,rstick_x,1180
47013,lstick_y,-1115
47013,rstick_x,1180
47027,lstick_y,-1115
47027,rstick_x,1180
47029,lstick_y,-1115
47029,rstick_x,1180
47039,lstick_y,-1115
47039,rstick_x,1180
47046,lstick_y,-1115
47046,rstick_x,1180
47049,lstick_y,-1115
47049,rstick_x,1180
47053,lstick_y,-1115
47053,rstick_x,1180
47061,lstick_y,-1115
47061,rstick_x,1180
47070,lstick_y,-1115
47070,rstick_x,1180
47077,lstick_y,-1115
47077,rstick_x,1180
47080,lstick_y,-1115
47080,rstick_x,1180
47085,lstick_y,-1115
47085,rstick_x,1180
47088,lstick_y,-1115
47088,rstick_x,1180
47091,lstick_y,-1115
47091,rstick_x,1180
47114,lstick_y,-1115
47114,rstick_x,1180
47119,lstick_y,-1115
47119,rstick_x,1180
47123,lstick_y,-1053
47123,rstick_x,1180
47129,lstick_y,-1053
47129,rstick_x,1180
47133,lstick_y,-1053
47133,rstick_x,1180
47141,lstick_y,-1053
47141,rstick_x,1180
47149,lstick_y,-1053
47149,rstick_x,1180
47154,rstick_x,1180
47158,rstick_x,1180
47161,rstick_x,1180
