# time_ms,control,value
11395,lstick_x,1178
11398,lstick_x,1178
11404,lstick_x,1178
11407,lstick_x,1178
11410,lstick_x,1178
11413,lstick_x,1178
11416,lstick_x,1178
11420,lstick_x,1178
11423,lstick_x,1178
11426,lstick_x,1178
11429,lstick_x,1178
11432,lstick_x,1178
11438,lstick_x,1178
11441,lstick_x,1178
11445,lstick_x,1178
11448,lstick_x,1178
11454,lstick_x,1178
11457,lstick_x,1178
11459,lstick_x,1178
11463,lstick_x,1178
11466,lstick_x,1178
11470,lstick_x,1178
11473,lstick_x,1178
11476,lstick_x,1178
11479,lstick_x,1178
11482,lstick_x,1178
11487,lstick_x,1178
11490,lstick_x,1178
11493,lstick_x,1178
11496,lstick_x,1178
11499,lstick_x,1178
11504,lstick_x,1178
11506,lstick_x,1178
11509,lstick_x,1178
11512,lstick_x,1178
11515,lstick_x,1178
11520,lstick_x,1178
11523,lstick_x,1178
11526,lstick_x,1178
11529,lstick_x,1178
11532,lstick_x,1178
11537,lstick_x,1178
11539,lstick_x,1178
11542,lstick_x,1178
11545,lstick_x,1178
11548,lstick_x,1178
11554,lstick_x,1178
11557,lstick_x,1178
11560,lstick_x,1178
11563,lstick_x,1178
11567,lstick_x,1178
11570,lstick_x,1178
11573,lstick_x,1178
11576,lstick_x,1178
11579,lstick_x,1178
11583,lstick_x,1178
11589,lstick_x,1178
11592,lstick_x,1178
11595,lstick_x,1178
11598,lstick_x,1178
11603,lstick_x,1178
11606,lstick_x,1178
11609,lstick_x,1178
11612,lstick_x,1178
11615,lstick_x,1178
11620,lstick_x,1178
11623,lstick_x,1178
11626,lstick_x,1178
11629,lstick_x,1178
11632,lstick_x,1178
11638,lstick_x,1178
11641,lstick_x,1178
11644,lstick_x,1178
11647,lstick_x,1178
11650,lstick_x,1178
11654,lstick_x,1178
11656,lstick_x,1178
11659,lstick_x,1178
11662,lstick_x,1178
11665,lstick_x,1178
11670,lstick_x,1178
11673,lstick_x,1178
11676,lstick_x,1178
11680,lstick_x,1178
11682,lstick_x,1178
11687,lstick_x,1178
11690,lstick_x,1178
11693,lstick_x,1178
11697,lstick_x,1178
11700,lstick_x,1178
11703,lstick_x,1178
11707,lstick_x,1178
11709,lstick_x,1178
11713,lstick_x,1178
11716,lstick_x,1178
11722,lstick_x,1178
11725,lstick_x,1178
11728,lstick_x,1178
11731,lstick_x,1178
11734,lstick_x,1178
11737,lstick_x,1178
11740,lstick_x,1178
11743,lstick_x,1178
11746,lstick_x,1178
11749,lstick_x,1178
11754,lstick_x,1178
11757,lstick_x,1178
11760,lstick_x,1178
11763,lstick_x,1178
11766,lstick_x,1178
11772,lstick_x,1178
11776,lstick_x,1178
11779,lstick_x,1178
11782,lstick_x,1178
11787,lstick_x,1178
11789,lstick_x,1178
11793,lstick_x,1178
11796,lstick_x,1178
11799,lstick_x,1178
11804,lstick_x,1178
11806,lstick_x,1178
11810,lstick_x,1178
11813,lstick_x,1178
11816,lstick_x,1178
11820,lstick_x,1178
11823,lstick_x,1178
11826,lstick_x,1178
11830,lstick_x,1178
11833,lstick_x,1178
11837,lstick_x,1178
11840,lstick_x,1178
11843,lstick_x,1178
11846,lstick_x,1178
11849,lstick_x,1178
11855,lstick_x,1178
11859,lstick_x,1178
11862,lstick_x,1178
11865,lstick_x,1178
11868,lstick_x,1178
11871,lstick_x,1178
11874,lstick_x,1178
11878,lstick_x,1178
11880,lstick_x,1178
11883,lstick_x,1178
11888,lstick_x,1178
11896,lstick_x,1178
11904,lstick_x,1178
11908,lstick_x,1178
11910,lstick_x,1178
11913,lstick_x,1178
11916,lstick_x,1178
11920,lstick_x,1178
11923,lstick_x,1178
11926,lstick_x,1178
11929,lstick_x,1178
11932,lstick_x,1178
11936,lstick_x,1178
11939,lstick_x,1178
11942,lstick_x,1178
11945,lstick_x,1178
11948,lstick_x,1178
11952,lstick_x,1178
11955,lstick_x,1178
11958,lstick_x,1178
11962,lstick_x,1178
11965,lstick_x,1178
11969,lstick_x,1178
11972,lstick_x,1178
11975,lstick_x,1178
11979,lstick_x,1178
11982,lstick_x,1178
11985,lstick_x,1178
11988,lstick_x,1178
11991,lstick_x,1178
11994,lstick_x,1178
11997,lstick_x,1178
12000,lstick_x,1178
12005,lstick_x,1178
12008,lstick_x,1178
12011,lstick_x,1178
12014,lstick_x,1178
12017,lstick_x,1178
12022,lstick_x,1178
12025,lstick_x,1178
12028,lstick_x,1178
12031,lstick_x,1178
12038,lstick_x,1178
12041,lstick_x,1178
12045,lstick_x,1178
12048,lstick_x,1178
12054,lstick_x,1178
12057,lstick_x,1178
12060,lstick_x,1178
12062,lstick_x,1178
12065,lstick_x,1178
12071,lstick_x,1178
12074,lstick_x,1178
12078,lstick_x,1178
12081,lstick_x,1178
12088,lstick_x,1178
12091,lstick_x,1178
12094,lstick_x,1178
12097,lstick_x,1178
12100,lstick_x,1178
12104,lstick_x,1178
12107,lstick_x,1178
12110,lstick_x,1178
12113,lstick_x,1178
12116,lstick_x,1178
12120,lstick_x,1178
12123,lstick_x,1178
12126,lstick_x,1178
12130,lstick_x,1178
12133,lstick_x,1178
12136,lstick_x,1178
12139,lstick_x,1178
12142,lstick_x,1178
12146,lstick_x,1178
12149,lstick_x,1178
12155,lstick_x,1178
12158,lstick_x,1178
12163,lstick_x,1178
12166,lstick_x,1178
12172,lstick_x,1178
12175,lstick_x,1178
12178,lstick_x,1178
12181,lstick_x,1178
12185,lstick_x,1178
12188,lstick_x,1178
12191,lstick_x,1178
